sale_id,sale_date,region_name,country_code,product_sku,product_name,quantity,unit_price,total_revenue,dealer_id,customer_id,customer_segment,discount_amount,cost_of_goods_sold,gross_profit,payment_method,shipment_status,shipping_fee,sales_channel,campaign_id,sales_rep_id,created_ts
1751,2026-01-07,West,IN,SERVICE,Service Subscription,-4,1500.0,-6000.0,D002,CUST604,Premium,45.72,2400.0,-8400.0,Credit Card,Returned,26.39,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.999118
1752,2026-01-09,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D001,CUST220,B2B,53.33,2880.0,4320.0,Credit Card,Delivered,26.88,Web,,SR003,2025-11-27 11:56:11.999132
1753,2025-12-08,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D013,CUST699,B2C,231.16,1998.0,2997.0,Invoice,Shipped,45.4,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.999143
1754,2026-01-29,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D005,CUST938,B2C,24.35,2880.0,4320.0,Invoice,Delivered,25.66,Web,CAMP1001,SR005,2025-11-27 11:56:11.999154
1755,2025-11-20,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D007,CUST812,B2C,2.01,3600.0,5400.0,Credit Card,Shipped,57.07,Retail,CAMP1001,SR001,2025-11-27 11:56:11.999165
1756,2025-12-09,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D005,CUST263,B2C,9.07,1998.0,2997.0,Invoice,Delivered,45.71,Web,CAMP3003,SR002,2025-11-27 11:56:11.999177
1757,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D016,CUST423,B2C,56.74,3000.0,4500.0,Credit Card,Delivered,41.43,Web,CAMP1001,SR002,2025-11-27 11:56:11.999188
1758,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D007,CUST595,B2B,203.98,3600.0,5400.0,Invoice,Shipped,27.9,Web,,SR002,2025-11-27 11:56:11.999199
1759,2025-12-01,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D003,CUST897,B2C,80.44,1998.0,2997.0,Credit Card,Delivered,16.58,Retail,,SR003,2025-11-27 11:56:11.999211
1760,2025-11-06,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D018,CUST469,B2C,253.5,1200.0,1800.0,Invoice,Shipped,27.43,Field Sales,,SR005,2025-11-27 11:56:11.999225
1761,2025-11-21,West,IN,SERVICE,Annual Maintenance Pack,-2,999.0,-1998.0,D002,CUST281,B2B,117.34,799.2,-2797.2,Credit Card,Cancelled,41.35,Field Sales,,SR004,2025-11-27 11:56:11.999247
1762,2026-01-11,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D004,CUST689,Premium,66.74,1920.0,2880.0,Cash,Shipped,25.99,Retail,,SR003,2025-11-27 11:56:11.999258
1763,2026-01-24,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D020,CUST503,B2B,246.46,2880.0,4320.0,Credit Card,Shipped,51.45,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.999270
1764,2025-12-10,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D013,CUST217,B2C,54.4,1920.0,2880.0,Cash,Shipped,15.13,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.999281
1765,2025-11-21,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D015,CUST376,Premium,196.35,1920.0,2880.0,Invoice,Delivered,28.02,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.999293
1766,2025-11-05,West,IN,SERVICE,Annual Maintenance Pack,-1,1200.0,-1200.0,D016,CUST194,B2B,125.69,480.0,-1680.0,Credit Card,Returned,17.97,Retail,CAMP2002,SR005,2025-11-27 11:56:11.999307
1767,2025-11-26,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D016,CUST626,B2B,64.64,2397.6,3596.4,Credit Card,Delivered,26.62,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.999318
1768,2025-11-21,West,IN,SERVICE,Service Subscription,-2,1500.0,-3000.0,D008,CUST414,B2B,288.53,1200.0,-4200.0,Credit Card,Cancelled,27.65,Field Sales,,SR005,2025-11-27 11:56:11.999329
1769,2026-01-25,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D009,CUST746,Premium,44.59,2400.0,3600.0,Cash,Shipped,31.03,Retail,CAMP3003,SR005,2025-11-27 11:56:11.999340
1770,2025-11-22,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D016,CUST674,B2C,85.59,1998.0,2997.0,Invoice,Delivered,27.9,Retail,,SR001,2025-11-27 11:56:11.999352
1771,2026-01-21,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D016,CUST210,Premium,148.18,1440.0,2160.0,Invoice,Delivered,48.52,Retail,CAMP1001,SR001,2025-11-27 11:56:11.999363
1772,2026-01-16,West,IN,SERVICE,Service Subscription,-4,1200.0,-4800.0,D017,CUST498,Premium,53.99,1920.0,-6720.0,Invoice,Returned,51.15,Retail,,SR002,2025-11-27 11:56:11.999375
1773,2025-12-30,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D020,CUST628,Premium,207.36,1998.0,2997.0,Cash,Shipped,28.55,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.999387
1774,2026-01-23,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D020,CUST370,B2C,18.08,799.2,1198.8,Cash,Shipped,32.13,Web,CAMP2002,SR002,2025-11-27 11:56:11.999398
1775,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D016,CUST213,B2C,291.69,1998.0,2997.0,Invoice,Delivered,33.63,Retail,,SR005,2025-11-27 11:56:11.999410
1776,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,1,1200.0,1200.0,D012,CUST688,Premium,269.05,480.0,720.0,Credit Card,Delivered,26.14,Retail,CAMP3003,SR001,2025-11-27 11:56:11.999420
1777,2026-01-16,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D009,CUST672,B2C,136.78,799.2,1198.8,Invoice,Shipped,16.18,Web,CAMP3003,SR005,2025-11-27 11:56:11.999431
1778,2025-12-27,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D020,CUST373,Premium,99.6,600.0,900.0,Cash,Shipped,11.25,Retail,CAMP3003,SR004,2025-11-27 11:56:11.999442
1779,2026-01-24,West,IN,SERVICE,Service Subscription,-4,1200.0,-4800.0,D006,CUST365,B2B,290.41,1920.0,-6720.0,Invoice,Returned,42.93,Retail,CAMP2002,SR004,2025-11-27 11:56:11.999453
1780,2025-12-29,West,IN,SERVICE,Annual Maintenance Pack,-1,999.0,-999.0,D007,CUST164,Premium,253.91,399.6,-1398.6,Invoice,Returned,23.24,Retail,,SR003,2025-11-27 11:56:11.999465
1781,2025-11-16,West,IN,SERVICE,Annual Maintenance Pack,-5,1500.0,-7500.0,D015,CUST560,B2C,105.45,3000.0,-10500.0,Cash,Cancelled,18.99,Retail,CAMP1001,SR005,2025-11-27 11:56:11.999476
1782,2025-11-03,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D018,CUST138,B2B,140.43,399.6,599.4,Invoice,Shipped,16.74,Retail,,SR004,2025-11-27 11:56:11.999488
1783,2025-12-20,West,IN,SERVICE,Annual Maintenance Pack,-3,1500.0,-4500.0,D007,CUST570,Premium,103.08,1800.0,-6300.0,Invoice,Returned,55.58,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.999499
1784,2025-11-25,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D015,CUST885,Premium,125.05,3600.0,5400.0,Cash,Shipped,42.95,Web,CAMP3003,SR003,2025-11-27 11:56:11.999511
1785,2026-01-02,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D004,CUST497,B2C,82.81,799.2,1198.8,Invoice,Delivered,23.54,Web,CAMP2002,SR003,2025-11-27 11:56:11.999522
1786,2025-11-03,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D007,CUST336,B2B,34.33,2880.0,4320.0,Credit Card,Shipped,18.88,Retail,CAMP2002,SR005,2025-11-27 11:56:11.999533
1787,2025-12-27,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D007,CUST443,Premium,25.3,480.0,720.0,Invoice,Shipped,24.73,Web,CAMP1001,SR003,2025-11-27 11:56:11.999548
1788,2025-11-23,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D020,CUST404,B2C,72.5,2880.0,4320.0,Credit Card,Shipped,42.47,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.999559
1789,2026-01-18,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D017,CUST239,Premium,206.86,2397.6,3596.4,Credit Card,Delivered,41.46,Web,CAMP1001,SR003,2025-11-27 11:56:11.999570
1790,2026-01-26,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D019,CUST571,Premium,91.25,799.2,1198.8,Invoice,Shipped,49.22,Field Sales,CAMP2002,SR003,2025-11-27 11:56:11.999582
1791,2025-11-30,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D015,CUST747,Premium,75.5,1200.0,1800.0,Cash,Shipped,34.19,Field Sales,CAMP3003,SR003,2025-11-27 11:56:11.999593
1792,2025-12-01,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D019,CUST804,B2B,200.17,799.2,1198.8,Credit Card,Shipped,56.54,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.999604
1793,2026-01-26,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D011,CUST747,Premium,55.88,960.0,1440.0,Credit Card,Shipped,12.94,Retail,CAMP2002,SR005,2025-11-27 11:56:11.999617
1794,2025-12-27,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D012,CUST869,B2C,186.08,1198.8,1798.2,Cash,Shipped,42.01,Retail,CAMP3003,SR001,2025-11-27 11:56:11.999628
1795,2026-01-27,West,IN,SERVICE,Annual Maintenance Pack,-6,1500.0,-9000.0,D001,CUST476,B2C,42.98,3600.0,-12600.0,Cash,Cancelled,41.12,Web,CAMP3003,SR002,2025-11-27 11:56:11.999639
1796,2025-12-08,West,IN,SERVICE,Service Subscription,-5,999.0,-4995.0,D005,CUST183,Premium,71.36,1998.0,-6993.0,Credit Card,Returned,55.58,Retail,CAMP3003,SR005,2025-11-27 11:56:11.999651
1797,2025-12-21,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D003,CUST521,B2C,157.97,1920.0,2880.0,Credit Card,Delivered,43.32,Retail,,SR004,2025-11-27 11:56:11.999662
1798,2026-01-06,West,IN,SERVICE,Annual Maintenance Pack,4,999.0,3996.0,D009,CUST951,B2C,60.03,1598.4,2397.6,Invoice,Delivered,46.19,Retail,CAMP3003,SR003,2025-11-27 11:56:11.999676
1799,2026-01-13,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D015,CUST802,Premium,16.28,1920.0,2880.0,Invoice,Shipped,17.5,Retail,,SR005,2025-11-27 11:56:11.999688
1800,2025-11-24,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D006,CUST720,Premium,92.31,2880.0,4320.0,Invoice,Delivered,16.13,Web,CAMP2002,SR002,2025-11-27 11:56:11.999698
1801,2026-01-11,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D013,CUST295,B2B,292.44,960.0,1440.0,Invoice,Shipped,45.1,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.999710
1802,2025-12-02,West,IN,SERVICE,Annual Maintenance Pack,-6,1200.0,-7200.0,D003,CUST675,Premium,179.71,2880.0,-10080.0,Cash,Cancelled,29.31,Field Sales,CAMP3003,SR001,2025-11-27 11:56:11.999727
1803,2026-01-13,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D017,CUST870,B2B,18.07,3000.0,4500.0,Invoice,Shipped,11.56,Retail,CAMP3003,SR005,2025-11-27 11:56:11.999750
1804,2025-11-22,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D018,CUST289,B2C,61.87,1920.0,2880.0,Invoice,Shipped,36.8,Retail,CAMP2002,SR005,2025-11-27 11:56:11.999761
1805,2026-01-04,West,IN,SERVICE,Annual Maintenance Pack,-3,999.0,-2997.0,D008,CUST834,Premium,2.52,1198.8,-4195.8,Invoice,Returned,26.93,Web,CAMP1001,SR002,2025-11-27 11:56:11.999772
1806,2025-11-07,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D002,CUST271,B2B,29.07,1440.0,2160.0,Credit Card,Delivered,56.11,Retail,,SR003,2025-11-27 11:56:11.999784
1807,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D017,CUST542,B2C,181.29,600.0,900.0,Cash,Shipped,55.26,Field Sales,,SR005,2025-11-27 11:56:11.999794
1808,2026-01-05,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D011,CUST559,B2C,296.04,399.6,599.4,Credit Card,Shipped,28.7,Web,CAMP1001,SR001,2025-11-27 11:56:11.999808
1809,2026-01-24,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D001,CUST344,Premium,82.76,2400.0,3600.0,Invoice,Delivered,26.35,Retail,CAMP2002,SR001,2025-11-27 11:56:11.999819
1810,2026-01-12,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D019,CUST563,Premium,207.33,2397.6,3596.4,Credit Card,Delivered,14.13,Field Sales,CAMP3003,SR003,2025-11-27 11:56:11.999830
1811,2025-11-13,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D020,CUST476,B2C,256.63,2397.6,3596.4,Cash,Delivered,15.04,Field Sales,CAMP1001,SR002,2025-11-27 11:56:11.999842
1812,2025-11-01,West,IN,SERVICE,Annual Maintenance Pack,-5,1200.0,-6000.0,D008,CUST808,B2B,254.96,2400.0,-8400.0,Invoice,Returned,40.31,Field Sales,CAMP1001,SR002,2025-11-27 11:56:11.999853
1813,2025-11-30,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D001,CUST161,Premium,279.5,2397.6,3596.4,Invoice,Shipped,33.06,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.999864
1814,2025-12-06,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D016,CUST791,Premium,119.91,2397.6,3596.4,Invoice,Delivered,37.82,Field Sales,,SR004,2025-11-27 11:56:11.999877
1815,2025-11-19,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D011,CUST157,Premium,259.02,799.2,1198.8,Cash,Delivered,54.19,Web,,SR005,2025-11-27 11:56:11.999890
1816,2025-12-31,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D007,CUST871,B2C,115.0,2400.0,3600.0,Credit Card,Delivered,50.91,Retail,,SR003,2025-11-27 11:56:11.999903
1817,2026-01-05,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D020,CUST637,B2B,298.61,1598.4,2397.6,Cash,Shipped,36.28,Retail,,SR004,2025-11-27 11:56:11.999914
1818,2025-12-18,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D004,CUST450,B2C,34.88,3600.0,5400.0,Credit Card,Delivered,15.8,Web,CAMP1001,SR003,2025-11-27 11:56:11.999932
1819,2025-11-21,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D007,CUST894,B2C,79.75,3000.0,4500.0,Credit Card,Shipped,12.42,Retail,CAMP2002,SR002,2025-11-27 11:56:11.999949
1820,2026-01-04,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D005,CUST750,Premium,119.57,399.6,599.4,Invoice,Shipped,54.35,Retail,CAMP3003,SR002,2025-11-27 11:56:11.999962
1821,2025-11-10,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D019,CUST363,Premium,134.92,3600.0,5400.0,Credit Card,Shipped,26.82,Retail,CAMP2002,SR001,2025-11-27 11:56:11.999973
1822,2025-12-19,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D012,CUST828,B2B,37.97,1998.0,2997.0,Invoice,Delivered,59.63,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.999984
1823,2025-12-16,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D010,CUST185,B2C,224.05,1920.0,2880.0,Invoice,Delivered,22.13,Web,CAMP1001,SR005,2025-11-27 11:56:11.999995
1824,2025-12-09,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D004,CUST483,Premium,226.88,1440.0,2160.0,Cash,Shipped,14.58,Web,CAMP2002,SR004,2025-11-27 11:56:12.000005
1825,2025-11-05,West,IN,SERVICE,Annual Maintenance Pack,4,999.0,3996.0,D006,CUST752,B2B,138.8,1598.4,2397.6,Cash,Delivered,35.82,Retail,CAMP2002,SR005,2025-11-27 11:56:12.000017
1826,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D011,CUST848,Premium,99.38,1920.0,2880.0,Invoice,Delivered,24.85,Field Sales,CAMP1001,SR005,2025-11-27 11:56:12.000031
1827,2026-01-29,West,IN,SERVICE,Service Subscription,-5,1200.0,-6000.0,D005,CUST818,B2C,133.48,2400.0,-8400.0,Invoice,Returned,50.02,Web,CAMP2002,SR002,2025-11-27 11:56:12.000044
1828,2025-12-12,West,IN,SERVICE,Service Subscription,-5,1500.0,-7500.0,D011,CUST455,Premium,129.14,3000.0,-10500.0,Credit Card,Returned,58.48,Field Sales,CAMP3003,SR001,2025-11-27 11:56:12.000055
1829,2025-12-05,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D003,CUST717,Premium,37.53,2880.0,4320.0,Cash,Delivered,40.76,Retail,,SR001,2025-11-27 11:56:12.000066
1830,2026-01-30,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D013,CUST306,Premium,205.36,3600.0,5400.0,Invoice,Shipped,18.54,Field Sales,CAMP1001,SR002,2025-11-27 11:56:12.000087
1831,2026-01-16,West,IN,SERVICE,Annual Maintenance Pack,-1,1500.0,-1500.0,D004,CUST851,Premium,124.8,600.0,-2100.0,Invoice,Cancelled,55.7,Field Sales,CAMP1001,SR004,2025-11-27 11:56:12.000099
1832,2026-01-25,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D015,CUST532,B2C,216.41,1440.0,2160.0,Invoice,Delivered,11.49,Web,CAMP2002,SR005,2025-11-27 11:56:12.000126
1833,2026-01-21,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D013,CUST538,Premium,116.51,2400.0,3600.0,Invoice,Shipped,28.0,Web,CAMP2002,SR005,2025-11-27 11:56:12.000153
1834,2025-11-05,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D007,CUST294,B2B,259.3,2880.0,4320.0,Cash,Shipped,59.02,Web,CAMP2002,SR002,2025-11-27 11:56:12.000175
1835,2025-11-20,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D006,CUST469,B2C,164.13,1440.0,2160.0,Cash,Shipped,20.26,Web,CAMP1001,SR002,2025-11-27 11:56:12.000194
1836,2026-01-10,West,IN,SERVICE,Annual Maintenance Pack,-3,999.0,-2997.0,D006,CUST835,Premium,67.3,1198.8,-4195.8,Invoice,Returned,22.36,Retail,CAMP2002,SR004,2025-11-27 11:56:12.000210
1837,2025-11-17,West,IN,SERVICE,Service Subscription,-5,999.0,-4995.0,D018,CUST277,B2B,185.11,1998.0,-6993.0,Invoice,Returned,19.08,Retail,CAMP2002,SR003,2025-11-27 11:56:12.000223
1838,2025-12-26,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D017,CUST786,Premium,130.63,1440.0,2160.0,Invoice,Delivered,53.48,Retail,CAMP2002,SR002,2025-11-27 11:56:12.000235
1839,2025-12-15,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D012,CUST445,B2B,53.27,799.2,1198.8,Cash,Delivered,57.78,Web,,SR001,2025-11-27 11:56:12.000246
1840,2026-01-06,West,IN,SERVICE,Service Subscription,-6,1500.0,-9000.0,D008,CUST722,B2C,291.48,3600.0,-12600.0,Credit Card,Returned,20.75,Web,,SR005,2025-11-27 11:56:12.000257
1841,2025-11-07,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D007,CUST119,B2C,209.68,3000.0,4500.0,Invoice,Delivered,30.19,Web,CAMP3003,SR002,2025-11-27 11:56:12.000269
1842,2025-11-25,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D020,CUST128,Premium,32.2,2400.0,3600.0,Credit Card,Shipped,48.64,Web,CAMP3003,SR003,2025-11-27 11:56:12.000282
1843,2025-12-29,West,IN,SERVICE,Service Subscription,1,1500.0,1500.0,D017,CUST954,B2C,149.21,600.0,900.0,Credit Card,Delivered,26.08,Web,CAMP1001,SR004,2025-11-27 11:56:12.000305
1844,2026-01-14,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D016,CUST991,B2B,23.0,2400.0,3600.0,Credit Card,Delivered,45.48,Field Sales,CAMP1001,SR003,2025-11-27 11:56:12.000320
1845,2026-01-17,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D017,CUST341,B2C,148.18,2880.0,4320.0,Credit Card,Shipped,18.72,Web,CAMP1001,SR003,2025-11-27 11:56:12.000332
1846,2026-01-10,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D001,CUST924,B2B,10.82,399.6,599.4,Credit Card,Shipped,27.16,Field Sales,CAMP1001,SR002,2025-11-27 11:56:12.000343
1847,2026-01-15,West,IN,SERVICE,Annual Maintenance Pack,-4,1200.0,-4800.0,D007,CUST715,Premium,80.4,1920.0,-6720.0,Cash,Cancelled,11.02,Field Sales,,SR002,2025-11-27 11:56:12.000354
1848,2025-11-25,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D017,CUST167,B2B,282.88,2397.6,3596.4,Invoice,Shipped,20.59,Field Sales,,SR001,2025-11-27 11:56:12.000366
1849,2026-01-11,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D002,CUST844,B2C,156.56,3600.0,5400.0,Invoice,Delivered,19.37,Retail,CAMP3003,SR001,2025-11-27 11:56:12.000383
1850,2026-01-23,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D003,CUST951,B2C,179.03,1800.0,2700.0,Cash,Delivered,25.13,Web,,SR004,2025-11-27 11:56:12.000399
1851,2026-01-07,West,IN,SERVICE,Service Subscription,1,1500.0,1500.0,D017,CUST214,Premium,268.12,600.0,900.0,Cash,Shipped,53.56,Retail,CAMP2002,SR005,2025-11-27 11:56:12.000413
1852,2026-01-28,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D011,CUST914,B2C,215.27,2400.0,3600.0,Cash,Shipped,59.22,Retail,CAMP3003,SR004,2025-11-27 11:56:12.000427
1853,2025-12-25,West,IN,SERVICE,Annual Maintenance Pack,-3,999.0,-2997.0,D005,CUST687,Premium,70.76,1198.8,-4195.8,Invoice,Cancelled,12.5,Retail,CAMP1001,SR002,2025-11-27 11:56:12.000439
1854,2025-12-12,West,IN,SERVICE,Service Subscription,-4,999.0,-3996.0,D013,CUST897,B2B,47.97,1598.4,-5594.4,Credit Card,Cancelled,49.43,Web,CAMP3003,SR003,2025-11-27 11:56:12.000457
1855,2025-12-02,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D005,CUST388,B2B,273.13,1200.0,1800.0,Cash,Shipped,42.08,Web,CAMP3003,SR003,2025-11-27 11:56:12.000479
1856,2025-12-25,West,IN,SERVICE,Service Subscription,-5,1200.0,-6000.0,D003,CUST402,Premium,263.15,2400.0,-8400.0,Credit Card,Returned,16.53,Field Sales,CAMP1001,SR003,2025-11-27 11:56:12.000490
1857,2025-12-06,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D001,CUST595,B2C,22.62,2400.0,3600.0,Cash,Delivered,58.35,Web,,SR005,2025-11-27 11:56:12.000504
1858,2025-11-04,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D003,CUST728,Premium,156.85,1200.0,1800.0,Credit Card,Delivered,12.73,Retail,CAMP3003,SR001,2025-11-27 11:56:12.000517
1859,2026-01-26,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D004,CUST410,B2C,122.38,2397.6,3596.4,Cash,Delivered,28.58,Web,CAMP2002,SR003,2025-11-27 11:56:12.000528
1860,2025-11-21,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D011,CUST824,Premium,123.66,960.0,1440.0,Credit Card,Delivered,20.29,Field Sales,,SR002,2025-11-27 11:56:12.000541
1861,2026-01-07,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D018,CUST281,B2B,294.04,1800.0,2700.0,Credit Card,Shipped,23.64,Web,CAMP1001,SR001,2025-11-27 11:56:12.000580
1862,2025-12-23,West,IN,SERVICE,Annual Maintenance Pack,3,999.0,2997.0,D006,CUST918,B2B,113.02,1198.8,1798.2,Cash,Shipped,20.31,Web,,SR001,2025-11-27 11:56:12.000597
1863,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D009,CUST627,B2B,225.45,1998.0,2997.0,Invoice,Delivered,19.15,Web,,SR004,2025-11-27 11:56:12.000612
1864,2025-12-09,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D020,CUST109,B2C,228.38,600.0,900.0,Invoice,Shipped,22.53,Web,CAMP1001,SR004,2025-11-27 11:56:12.000628
1865,2025-12-16,West,IN,SERVICE,Service Subscription,-1,999.0,-999.0,D003,CUST879,B2C,157.14,399.6,-1398.6,Invoice,Cancelled,56.88,Web,,SR005,2025-11-27 11:56:12.000646
1866,2025-12-31,West,IN,SERVICE,Annual Maintenance Pack,1,1200.0,1200.0,D009,CUST620,B2C,275.62,480.0,720.0,Invoice,Shipped,59.9,Web,,SR003,2025-11-27 11:56:12.000663
1867,2026-01-12,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D015,CUST100,B2B,207.91,2400.0,3600.0,Cash,Shipped,19.8,Field Sales,,SR001,2025-11-27 11:56:12.000679
1868,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D020,CUST793,B2C,283.22,1800.0,2700.0,Invoice,Delivered,44.65,Retail,CAMP2002,SR001,2025-11-27 11:56:12.000698
1869,2025-11-19,West,IN,SERVICE,Annual Maintenance Pack,-6,1500.0,-9000.0,D001,CUST548,Premium,178.13,3600.0,-12600.0,Cash,Returned,25.71,Retail,CAMP3003,SR005,2025-11-27 11:56:12.000717
1870,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,-5,999.0,-4995.0,D016,CUST956,Premium,104.23,1998.0,-6993.0,Credit Card,Cancelled,58.39,Retail,CAMP3003,SR003,2025-11-27 11:56:12.000748
1871,2025-11-24,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D003,CUST207,B2C,286.32,1920.0,2880.0,Credit Card,Delivered,47.37,Web,CAMP3003,SR003,2025-11-27 11:56:12.000760
1872,2025-11-20,West,IN,SERVICE,Service Subscription,3,1500.0,4500.0,D016,CUST624,Premium,101.8,1800.0,2700.0,Invoice,Delivered,50.0,Field Sales,CAMP1001,SR001,2025-11-27 11:56:12.000774
1873,2026-01-15,West,IN,SERVICE,Annual Maintenance Pack,3,999.0,2997.0,D017,CUST375,B2C,180.66,1198.8,1798.2,Cash,Shipped,46.95,Web,CAMP1001,SR003,2025-11-27 11:56:12.000792
